RVS161 -0.365	0	0	102	0.66	0.07	98	0.87	4	5	7	12	14	9	8	7	2	13	14	7	0.96	0.58	0.31	0.32	0.71	0.83	0.76	0.39	0.82	0.64	0.92	0.77	0	32	114.5	-0.067	2.241	-1.336	40.00	20.00	-1.937	2.241	3	0	4.00	9.38	0.00	1	-0.735	NA	1.12	0.47	0	0	0.58	0.08	0	0	29	2	90.62	6.25	14.50	165.52	0.00	2.64	10	21	7	5	8	12	10	6	6	7	61.25	NA	114.5	0.496	54.5	NA	NA	NA	66	2.241	68	0.496	66	-1.937	54.5	NA	90.25	-0.7205	60.25	-0.067	23.91	4.35	0.74	0.13	0.45	0.18	1.10	0.98	0.82	1.04	0.0642391304347826	0.0640217391304348	0.0826086956521739	0.0828260869565217	0.0958695652173913	0.0541304347826087	0.0409782608695652	0.0582608695652174	0.0205434782608696	0.0184782608695652	0.0351086956521739	0.0934782608695652	0.0497826086956522	0.94	0.99	0.87	0.85	0.96	0.89	0.98	0.58	0.76	0.66	0.93	1.09	0.99	92	108	1.17	0.666666666666667	0.01	9.26	55.56	5.56	3.70	2.78	10.19	1.85	5.56	2.78	2.78	0.93	0.46	0.00	0.55	0.00	0.00	0	0	0	0	0.00	0	0	0	0	2	-19	345	-18.45	7	14	21.88	43.75	100.00	93.52	0.412422653059115	0.340632080199399	0.428480856018126	0.467078751593798	0.397139579343697	0.431928234565692	0.429705074493167	0.424648333810702	0.441027788408038	3	0.819	3	1.057	3	1.393	3	1.575	3	1.782	3	1.198	3	1.538	3	3.217	3	1.492	3	1.565	3	0.830	3	0.868	3	1.014	5	1.361	5	1.294	5	1.905	5	1.956	5	1.988	5	1.214	5	0.838	5	2.005	5	0.538	5	0.557	5	0.757	5	1.713	5	1.009	0	4	0	12	-0.93	-0.70	-0.20	0.13	0.47	0.53	0.01	-0.30	32	50	0.6700	0.0275	0	1	0	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	0	1	5	0	0	0	0	0	0	0	0	0	0	
TPK2 -0.357	0	1	110	0.73	0.08	156	0.85	8	14	6	8	14	8	3	7	13	22	5	2	0.74	0.71	0.95	0.85	0.26	0.40	0.81	0.86	0.84	0.89	0.86	0.79	0	37	95.5	0.4205	1.54	-1.025	25.00	50.00	-1.315	4.885	13	4	2.80	35.14	10.81	1	-0.119	NA	3.97	3.45	-6.00	6.01	0.72	0.13	-0.70	0.04	35	8	94.59	21.62	4.38	20.00	12.50	0.84	4	3	5	0	5	2	5	3	1	3	54.5	2.241	94.5	0.839	96.5	0.751	NA	NA	68	0.463	NA	NA	57.1	-0.119	57.1	-0.119	NA	NA	54.5	NA	32.26	3.23	1.02	0.11	0.74	0.25	1.27	1.46	2.44	1.84	0.0625806451612903	0.0483870967741935	0.0651612903225806	0.0496774193548387	0.0503225806451613	0.208387096774194	0.0690322580645161	0.04	0.186451612903226	0.0716129032258065	0.0909677419354839	0.0838709677419355	0.0754838709677419	1.36	1.66	2.46	1.83	1.86	3.70	2.43	0.52	4.93	3.18	2.84	1.32	1.85	31	21	0.68	0.0476190476190476	0.00	4.76	14.29	28.57	0.00	28.57	0.00	9.52	4.76	0.00	9.52	57.14	3.33	0.93	0.64	0.04	0.00	0	0	0	0	4.76	-1.48	4.20	0.07	1.63	1	-162	0	-25.6751712	11	19	29.73	51.35	100.00	85.71	0.353797086537646	0.613307916918274	0.53913333037597	0.523555550097122	0.481504584417112	0.461808988145972	0.453688147612999	0.336566710695177	0.313855083081217	4	1.226	4	1.240	4	0.915	4	0.846	4	1.067	4	1.297	4	1.048	4	1.523	4	0.998	4	1.074	4	0.966	4	1.028	4	0.992	3	1.535	3	0.969	3	0.882	3	0.903	3	0.906	3	1.879	3	0.947	3	2.569	3	1.261	3	0.753	3	1.066	3	2.112	3	1.356	0	0	0	0	0.00	0.36	0.21	0.35	0.17	0.30	0.20	0.27	48	25	0.2037	0.0767	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	0	0	0	0	0	1	0	0	0	0	1	0	
NUP82 -0.352	0	0	96	0.75	0.07	220	0.85	5	4	8	0	6	11	15	18	5	2	3	19	0.92	0.66	0.26	0	0.95	0.70	0.88	0.62	0.78	0.78	0.64	0.90	0	14	160	0.472	1.873	-0.735	20.00	40.00	-0.735	2.241	1	0	2.00	7.14	0.00	1	NA	NA	0.03	0.00	0	0	0.61	0.00	0	0	6	0	42.86	0.00	0	0.00	0	0.75	0	3	5	0	0	2	1	0	0	0	NA	NA	55.8	-0.119	166	-0.735	NA	NA	NA	NA	NA	NA	54.5	NA	NA	NA	NA	NA	NA	NA	36.36	0.00	0.86	0.00	0.00	0.00	1.20	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0.36	0.538461538461538	0.13	0.00	25.00	75.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-40	0	-1.984421907	0	7	0.00	50.00	100.00	100.00	0.354696418414817	0.360566176759559	0.224763363879065	0.2725883182631	0.216440101075147	0.258957433574299	0.263186442403037	0.312262421211301	0.296471167604902	7	0.970	7	1.053	7	0.588	7	1.083	7	0.918	7	2.013	7	1.113	7	1.781	7	1.965	7	1.696	7	0.870	7	1.079	7	0.873	4	1.185	4	1.215	4	1.421	4	1.250	4	1.396	4	1.050	4	1.274	4	2.227	4	1.959	4	0.992	4	1.017	4	1.061	4	0.934	86	0	354	0	0.00	0.00	0.00	0.00	0.08	0.06	0.08	0.26	27	81	0.3535	0.0911	0	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	1	1	0.00815839	0.60827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0	0	0	0	0	1	0	0	0	0	0	0	
YML018C -0.352	0	0	80	0.60	0.05	179	0.83	4	0	2	5	11	7	8	10	10	2	10	11	0.58	0	0.91	0.44	0.24	0.38	0.25	0.64	0.88	0.96	0.71	0.94	0	29	146.5	0.472	1.873	-1.336	28.57	28.57	-1.937	2.241	5	5	1.00	17.24	17.24	1	1.505	-0.119	0.28	0.17	-0.20	0.18	0.70	0.13	-0.55	0.05	28	1	96.55	3.45	28.00	64.29	0.00	1.52	11	0	0	8	1	1	7	11	4	2	57.1	-0.119	NA	NA	NA	NA	166	-0.735	57.1	-0.119	54.5	NA	84.5	-0.1195	54.5	0.1765	54.5	NA	NA	NA	20.00	2.22	0.67	0.04	0.25	0.08	1.39	0.63	0.44	0.47	0.022	0.0193333333333333	0.0113333333333333	0.0491111111111111	0.0202222222222222	0.0142222222222222	0.0297777777777778	0.0895555555555556	0.0106666666666667	0.0222222222222222	0.0215555555555556	0.0284444444444444	0.0293333333333333	0.73	0.58	0.29	0.53	0.33	0.61	0.43	0.41	0.48	0.58	0.50	0.37	0.59	45	138	3.07	0.407407407407407	0.00	32.61	0.00	0.00	20.29	0.00	0.00	4.35	37.68	4.35	0.72	1.45	0.33	0.00	0.88	0.00	7.97	-0.43	0.04	-0.62	0.01	5.07	0.03	0.59	0.16	1.44	2	0	131	-6.44	12	16	41.38	55.17	100.00	89.86	0.335923112048183	0.349639552279882	0.32817110655725	0.382440357903662	0.325260443955194	0.354707133798926	0.364284859151811	0.360565419230701	0.364310904771314	4	1.768	4	1.698	4	1.136	4	1.298	4	0.997	4	1.131	4	1.464	4	2.845	4	2.084	4	1.384	4	1.934	4	1.830	4	1.638	4	0.752	4	0.836	4	0.992	4	2.333	4	1.523	4	0.588	4	1.716	4	5.497	4	0.558	4	0.951	4	1.082	4	1.907	4	1.243	0	0	10	0	0.00	0.00	-0.39	-0.24	-0.19	-0.26	-0.21	0.09	16	NA	0.7138	0.0980	0	1	0	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
FPS1 -0.348	0	0	149	0.69	0.10	278	0.85	7	8	2	15	15	15	14	19	25	20	6	3	0.97	0.76	0.27	0.24	0.43	0.94	0.79	0.84	0.53	0.89	0.72	0.87	0	14	96.5	-0.067	0.751	-0.735	33.33	33.33	-0.735	0.751	3	0	4.00	21.43	0.00	1	0.342	NA	0.51	0.28	0	0	0.69	0.09	0	0	11	0	78.57	0.00	0	9.09	0	1.32	1	3	0	0	1	2	2	2	6	2	76.5	-0.067	NA	NA	NA	NA	NA	NA	NA	NA	75.5	0.751	54.5	NA	96.5	0.751	54.5	NA	NA	NA	31.58	5.26	1.04	0.16	0.55	0.58	1.01	2.44	1.32	3.60	0.0852631578947368	0.0726315789473684	0.0763157894736842	0.08	0.113684210526316	0.114210526315789	0.0710526315789474	0.04	0.0289473684210526	0.0257894736842105	0.263157894736842	0.183157894736842	0.135263157894737	2.30	2.54	1.33	1.41	1.35	1.86	1.36	0.66	1.52	1.08	3.80	3.75	3.16	19	10	0.53	0.375	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	3	-28	903	-4.30	3	6	21.43	42.86	100.00	100.00	0.362457963518772	0.227855961399322	0.339086399168908	0.286780949933186	0.301132367982257	0.29795935374642	0.322070095518523	0.333459205418577	0.334046347617183	7	1.290	7	1.271	7	0.894	7	0.843	7	0.779	7	1.215	7	0.891	7	1.613	7	2.576	7	1.439	7	1.241	7	1.160	7	1.226	4	0.919	4	0.692	4	1.438	4	1.424	4	2.114	4	1.531	4	1.307	4	1.506	4	0.474	4	0.598	4	1.472	4	1.035	4	0.971	0	68	0	266	-0.93	-0.62	-0.37	-0.51	-0.34	-0.30	-0.24	0.17	33	30	0.4798	0.0703	0	1	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.241188847	0.106999781	NA	NA	0.604940275	0.991613793	NA	NA	94	0	0	3	0	0	0	0	0	0	0	0	0	0	
INP53 -0.348	0	1	92	0.72	0.07	400	0.86	2	4	1	8	9	8	9	8	12	17	6	8	0.74	0.97	0.70	0.27	0.19	0.75	0.70	0.90	0.83	0.84	0.86	0.90	0	16	208.25	-0.1315	NA	-0.735	50.00	0.00	-0.735	0.472	3	0	4.00	18.75	0.00	1	NA	NA	0.15	0.12	0	0	0.59	0.03	0	0	10	2	62.50	12.50	5.00	10.00	0.00	0.81	0	0	3	1	7	0	2	0	0	0	NA	NA	NA	NA	54.5	NA	NA	NA	54.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.15	7.69	0.45	0.15	0.77	0.28	0.68	1.72	1.63	2.25	0.0730769230769231	0.0753846153846154	0.0776923076923077	0.0523076923076923	0.0530769230769231	0.149230769230769	0.0638461538461538	0.0346153846153846	0.241538461538462	0.1	0.103846153846154	0.0884615384615385	0.0846153846153846	1.59	1.84	1.68	1.16	1.21	1.30	1.76	0.47	3.80	2.06	2.40	2.14	2.13	13	7	0.54	0.0769230769230769	0.01	0.00	0.00	14.29	0.00	85.71	0.00	0.00	0.00	0.00	0.00	14.29	0.17	0.28	0.58	0.07	0.00	0	0	0	0	0.00	0	0	0	0	1	-101	0	-21.65117743	2	6	12.50	37.50	100.00	100.00	0.354478728198823	0.581000386180382	0.499418711915686	0.445436331512629	0.422291665946383	0.355692472205384	0.365936988299147	0.349412962151179	0.323959677463733	11	1.002	11	1.187	11	0.869	11	0.771	11	0.715	11	1.330	11	0.887	11	1.059	11	2.147	11	1.546	11	0.881	11	1.439	11	0.996	4	0.979	4	0.903	4	1.159	4	1.130	4	1.097	4	2.866	4	0.909	4	1.844	4	1.589	4	1.215	4	1.006	4	1.018	4	0.882	56	5	106	18	0.00	0.00	0.00	0.00	-0.12	-0.09	-0.07	0.07	40	68	0.2337	0.1211	0	1	0	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	65	0	0	5	0	0	0	0	0	0	0	0	0	0	
TDA10 -0.348	0	1	158	0.74	0.12	91	0.87	5	8	7	7	17	3	14	18	11	22	22	24	0.78	0.91	0.84	0.34	0.19	0.56	0.78	0.81	0.78	0.85	0.84	0.87	0	21	143	0.105	1.043	-0.735	25.00	25.00	-0.735	1.043	7	1	4.00	33.33	4.76	1	0.472	NA	0.57	0.41	-0.68	0.00	0.66	0.10	-0.56	0.00	14	1	66.67	4.76	14.00	14.29	0.00	1.14	2	3	4	1	3	1	0	3	1	6	NA	NA	54.5	NA	NA	NA	NA	NA	110.25	-0.735	NA	NA	NA	NA	NA	NA	120	1.043	79	-0.262	29.17	4.17	1.28	0.13	0.29	0.16	1.10	0.98	0.77	0.82	0.0725	0.0591666666666667	0.02875	0.02875	0.0166666666666667	0.0829166666666667	0.0616666666666667	0.03125	0.03125	0.00458333333333333	0.0516666666666667	0.0583333333333333	0.0529166666666667	1.11	0.88	0.81	0.68	0.52	1.47	1.30	0.55	0.44	0.14	0.81	0.83	0.87	24	7	0.29	0.875	0.12	0.00	14.29	0.00	14.29	14.29	0.00	0.00	0.00	0.00	57.14	14.29	0.63	0.00	0.56	0.00	0.00	0	0	0	0	0.00	0	0	0	0	1	-126	0	-12.63231627	4	7	19.05	33.33	100.00	100.00	0.377709902802974	0.350920798232795	0.352320855650223	0.348065758629224	0.342701496920715	0.341184726393548	0.321032895892439	0.352804067441344	0.340145743329178	3	1.291	3	1.413	3	0.983	3	1.214	3	1.673	3	1.162	3	2.022	3	2.376	3	0.881	3	0.831	3	0.987	3	0.867	3	1.079	5	1.304	5	1.344	5	0.712	5	0.847	5	0.635	5	1.127	5	0.947	5	1.128	5	1.431	5	0.669	5	1.283	5	1.408	5	1.219	136	29	429	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0388	0.0358	NA	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
RPL34B -0.345	0	0	104	0.55	0.06	30	0.85	4	2	10	2	10	12	2	5	15	17	16	9	0.68	0.92	0.79	0.83	0.85	0.91	0.92	0.86	0.23	0.32	0.24	0.59	0	42	160	-0.065	1.4895	-0.735	14.29	28.57	-0.735	1.505	2	2	1.00	4.88	4.88	1	-0.262	0.496	1.31	0.96	-20.05	15.71	0.57	0.07	-0.54	0.02	41	3	100.00	7.32	13.67	31.71	0.00	0.87	0	2	5	4	16	0	2	3	5	1	NA	NA	162.5	1.474	62.55	-0.119	NA	NA	162.5	1.474	NA	NA	NA	NA	57.1	-0.119	68	NA	NA	NA	18.42	0.00	0.35	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	32	0.84	0.545454545454545	0.02	0.00	0.00	9.38	0.00	75.00	0.00	0.00	3.12	12.50	0.00	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-540	0	-5.888776863	11	20	26.19	47.62	100.00	100.00	0.596080762524281	0.593467432116649	0.62800422330806	0.572882591422783	0.559369269187668	0.603292353441394	0.59395016867706	0.606761608026379	0.545458228610253	1	0.463	1	0.645	1	1.999	1	2.716	1	1.876	1	0.877	1	2.325	1	8.717	1	6.667	1	1.730	1	2.474	1	2.104	1	1.509	5	0.407	5	0.509	5	3.540	5	4.193	5	3.749	4	0.603	5	1.397	5	8.060	5	2.308	5	1.420	5	4.645	5	5.755	5	1.919	0	24	0	123	-5.31	-4.06	-4.16	-2.51	-1.12	-1.09	-0.77	0.33	NA	69	NA	NA	0	1	0	1	2	1	0	0.468136	0.545665	0.870685	0.837115	1.130627	1.192753	1.11956	1.15195	2.136133363	0.026537531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	0	0	0	0	1	0	0	0	0	NA	NA	NA	NA	-0.066070489	0.697248173	NA	NA	1.918349444	2.213499504	NA	NA	0	0	4	5	2	0	0	0	0	0	0	0	0	0	
SFH1 -0.341	0	0	138	0.79	0.11	126	0.80	9	2	9	1	19	16	9	13	22	15	12	11	0.91	0.12	0.21	0.23	0.94	0.91	0.81	0.93	0.72	0.92	0.77	0.67	0	23	166	-0.735	NA	-0.735	100.00	0.00	-0.735	0	3	0	4.00	13.04	0.00	1	NA	NA	0.66	0.22	0	0	0.70	0.03	0	0	22	3	95.65	13.04	7.33	22.73	0.00	0.79	4	3	2	1	1	2	1	1	0	4	110.25	-0.735	NA	NA	166	-0.735	NA	NA	NA	NA	NA	NA	54.5	NA	NA	NA	NA	NA	NA	NA	36.84	10.53	0.91	0.22	1.27	0.34	0.84	2.47	2.59	2.82	0.112631578947368	0.104736842105263	0.148947368421053	0.156315789473684	0.193684210526316	0.141578947368421	0.176315789473684	0.292105263157895	0.0668421052631579	0.0963157894736842	0.101052631578947	0.154736842105263	0.0810526315789474	2.41	2.48	2.47	2.52	2.57	2.83	2.34	2.74	2.75	2.67	2.63	3.10	2.50	19	9	0.47	0.769230769230769	0.09	22.22	33.33	11.11	0.00	0.00	0.00	0.00	0.00	0.00	33.33	0.00	0	0	0	0	0.00	0	0	0	0	0.00	0	0	0	0	1	-11	0	-16.30776212	3	9	13.04	39.13	88.89	88.89	0.395829937395495	0.405259820644125	0.33769355993232	0.396556812722684	0.406483212287623	0.419542461077017	0.401372586577942	0.391999856603527	0.380778596728976	4	0.790	4	0.778	4	0.902	4	1.087	4	1.475	4	1.761	4	1.290	4	2.664	4	1.524	4	1.628	4	0.700	4	0.842	4	0.671	4	1.169	4	1.056	4	1.509	4	1.552	4	1.883	4	1.254	4	1.886	4	2.663	4	0.609	4	0.905	4	0.960	4	1.247	4	0.808	0	74	0	117	NA	NA	NA	NA	NA	NA	NA	NA	29	5	0.5388	0.0669	0	1	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.15623647	0.01013632	NA	NA	-0.496591355	-0.399822215	NA	NA	6	0	0	2	0	1	0	0	0	0	0	0	0	0	
URB2 -0.336	0	0	106	0.77	0.08	409	0.84	4	4	7	9	13	18	13	11	11	8	2	6	0.97	0.88	0.24	0.30	0.86	0.79	0.96	0.80	0.84	0.79	0.92	0.93	0	19	103.5	-0.119	1.873	-0.735	20.00	40.00	-0.735	2.241	4	4	1.00	21.05	21.05	1	-0.262	-0.119	0.37	0.26	-2.54	3.69	0.67	0.08	-0.65	0.10	18	1	94.74	5.26	18.00	0.00	0.00	0.61	1	1	2	0	1	2	0	1	0	4	66	NA	166	-0.735	NA	NA	NA	NA	NA	NA	57.1	-0.119	NA	NA	NA	NA	NA	NA	NA	NA	41.67	0.00	0.88	0.00	0.00	0.00	1.08	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0.42	0.0625	0.01	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	80.00	100.00	0.09	0.13	0.59	0.00	0.00	0	0	0	0	0.00	0	0	0	0	1	-66	0	-8.950332557	4	9	21.05	47.37	100.00	100.00	0.347690754622398	0.238218991446658	0.36425018684976	0.414357534374627	0.40385534686714	0.339721684690024	0.322913737251887	0.336801198907532	0.369400360939356	11	1.005	11	1.105	11	0.675	11	0.707	11	0.647	11	0.966	11	0.830	11	0.996	11	1.687	11	1.514	11	0.820	11	1.252	11	0.840	4	1.095	4	1.136	4	1.209	4	1.930	4	2.531	3	0.504	4	1.106	4	4.098	4	0.870	4	1.752	4	0.981	4	1.625	4	0.780	65	4	116	6	0.00	0.00	0.00	0.00	-0.16	0.02	0.08	0.09	10	32	0.4250	0.0751	NA	NA	NA	2	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	0.261129912	0.197516527	NA	NA	-0.083236075	-0.112490878	NA	NA	6	0	0	2	0	0	0	0	0	0	0	0	0	0	
YDR161W -0.331	0	0	79	0.78	0.06	125	0.81	2	1	1	4	0	5	5	3	7	17	17	17	0.98	0.23	0.03	0.21	0	0.58	0.97	0.87	0.88	0.77	0.81	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	-23	0	-16.3966117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0.991	5	1.047	5	1.088	5	1.255	5	1.208	5	1.470	5	1.225	5	2.351	5	1.754	5	1.195	5	0.936	5	1.362	5	0.896	3	0.888	3	0.917	3	0.821	3	1.069	3	0.591	3	0.656	3	0.444	3	2.867	3	1.223	3	1.225	3	0.696	2	0.646	3	0.654	32	64	34	51	0.00	0.06	-0.15	0.14	0.35	0.22	0.22	0.45	9	NA	0.5519	0.0361	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0	0	0	0	0	0	1	0	0	0	0	0	0	
UTP6 -0.330	0	0	147	0.56	0.08	109	0.82	6	4	5	11	22	12	7	11	11	26	22	10	0.92	0.20	0.18	0.26	0.76	0.85	0.89	0.87	0.47	0.53	0.24	0.51	0	22	96.5	0.751	1.274	-0.6265	28.57	57.14	-0.735	2.241	0	5	0.17	0.00	22.73	1	NA	0.1165	0	0	-1.23	2.17	0	0	-0.60	0.06	20	1	90.91	4.55	20.00	5.00	0.00	0.93	4	1	1	1	3	1	6	3	2	0	61.55	-0.119	54.5	NA	166	-0.735	57.1	-0.119	110.25	-0.735	120	1.043	57.1	-0.119	54.7	-0.518	NA	NA	NA	NA	40.91	0.00	0.78	0.00	0.00	0.00	0.95	0.00	0.00	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0.27	0.909090909090909	0.15	0.00	0.00	0.00	0.00	16.67	0.00	66.67	16.67	0.00	0.00	0.00	0	0	0	0	16.67	-0.32	0.00	-0.70	0.00	0.00	0	0	0	0	1	-29	0	-12.38577016	5	12	22.73	54.55	100.00	83.33	0.392080349788361	0.415620617676298	0.465302267006372	0.425275059613705	0.433949550882434	0.41827653608767	0.421397422612249	0.447533710106253	0.416846986761953	5	0.962	5	1.003	5	0.854	5	1.157	5	1.137	5	1.246	5	1.244	5	2.449	5	2.029	5	1.360	5	0.817	5	1.656	5	1.146	5	0.841	5	0.810	5	2.269	5	2.548	5	2.669	5	0.895	5	1.116	5	3.499	5	0.829	5	1.113	5	5.823	5	3.971	5	2.091	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	9	34	0.5553	0.0640	0	1	0	1	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	1	0	0	1	0	0.00485101	-0.10106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
